doc_id,words,sentences,spans
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['When', 'US', 'President', 'Bush', 'proposed', 'a', 'candidate', 'for', 'supreme', 'court', 'judge', ',', 'he', 'first', 'nominated', 'his', 'own', 'female', 'secretary', '.']","When US President Bush proposed a candidate for supreme court judge , he first nominated his own female secretary .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['With', 'regards', 'to', 'finances', ',', 'each', 'year', 'China', ""'s"", 'National', 'People', ""'s"", 'Congress', 'can', 'supplement', 'the', 'portion', 'of', 'funds', 'that', 'the', 'judiciary', 'is', 'lacking', '.']","With regards to finances , each year China 's National People 's Congress can supplement the portion of funds that the judiciary is lacking .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['Overseas', ',', 'such', 'as', 'in', 'the', 'US', ',', 'this', 'is', ""n't"", 'possible', 'at', 'all', '.']","Overseas , such as in the US , this is n't possible at all .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['In', 'any', 'country', ',', 'the', 'judiciary', 'ca', ""n't"", 'print', 'money', '.']","In any country , the judiciary ca n't print money .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['It', 'is', 'obliged', 'to', 'rely', 'on', 'a', 'parliamentary', 'resolution', 'calling', 'for', 'the', 'government', 'to', 'allocate', 'funds', '.']",It is obliged to rely on a parliamentary resolution calling for the government to allocate funds .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['These', 'in', 'fact', 'are', 'all', 'balances', 'in', 'the', 'democratic', 'system', '.']",These in fact are all balances in the democratic system .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0019'],"['For', 'any', 'country', 'that', 'has', 'the', 'same', 'finance', 'system', 'as', 'that', 'in', 'China', ',', 'it', 'is', 'just', 'a', 'bit', 'more', 'democratic', 'in', 'China', '.']","For any country that has the same finance system as that in China , it is just a bit more democratic in China .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['With', 'the', 'rapid', 'economic', 'development', ',', 'the', 'amount', 'of', 'electronic', 'trash', 'in', 'our', 'country', 'will', 'also', 'increase', 'rapidly', 'at', 'the', 'annual', 'rate', 'of', '5', '-', '10', '%', ',']","With the rapid economic development , the amount of electronic trash in our country will also increase rapidly at the annual rate of 5 - 10 % ,",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['All', 'this', 'electronic', 'waste', ',', 'if', 'not', 'recycled', 'and', 'treated', 'properly', ',', 'will', 'all', 'become', 'main', 'pollutants', 'of', 'the', 'future', 'environment', 'and', 'will', 'have', 'enormous', 'effects', 'on', 'the', 'development', 'of', 'the', 'economic', 'society', '.']","All this electronic waste , if not recycled and treated properly , will all become main pollutants of the future environment and will have enormous effects on the development of the economic society .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['At', 'present', ',', 'the', 'recycling', 'and', 'treatment', 'of', 'electronic', 'trash', 'in', 'our', 'country', 'are', 'in', 'a', 'situation', 'in', 'which', 'they', 'are', 'suffering', 'from', 'problems', 'both', 'at', 'home', 'and', 'abroad', '.']","At present , the recycling and treatment of electronic trash in our country are in a situation in which they are suffering from problems both at home and abroad .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['Not', 'only', 'a', 'large', 'amount', 'of', 'electronic', 'trash', 'is', 'generated', 'at', 'home', 'each', 'year', ',', 'an', 'invasion', 'of', 'foreign', 'electronic', 'trash', 'is', 'also', 'encountered', '.']","Not only a large amount of electronic trash is generated at home each year , an invasion of foreign electronic trash is also encountered .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['According', 'to', 'statistics', ',', 'of', 'the', 'shocking', 'amount', 'of', 'the', 'world', ""'s"", 'electronic', 'trash', ',', '80', '%', 'are', 'shipped', 'to', 'Asia', ',', 'and', 'among', 'them', '90', '%', 'are', 'discarded', 'in', 'China', '.']","According to statistics , of the shocking amount of the world 's electronic trash , 80 % are shipped to Asia , and among them 90 % are discarded in China .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['Calculated', 'this', 'way', ',', 'in', 'recent', 'years', 'our', 'country', 'has', 'to', 'take', 'in', 'more', 'than', '70', '%', 'of', 'the', 'electronic', 'trash', 'in', 'the', 'whole', 'world', 'annually', '.']","Calculated this way , in recent years our country has to take in more than 70 % of the electronic trash in the whole world annually .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['Experts', 'told', 'the', 'writer', 'that', 'most', 'materials', 'of', 'electronic', 'trash', 'contain', 'harmful', 'substances', 'such', 'as', 'lead', ',', 'mercury', ',', 'tin', ',', 'cadmium', ',', 'and', 'others', '.']","Experts told the writer that most materials of electronic trash contain harmful substances such as lead , mercury , tin , cadmium , and others .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['If', 'not', 'properly', 'treated', ',', 'these', 'substances', 'will', 'bring', 'serious', 'pollution', 'to', 'the', 'environment', '.']","If not properly treated , these substances will bring serious pollution to the environment .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0029'],"['The', 'disposal', 'is', 'in', 'a', 'state', 'of', 'supervision', 'vacuum', ',', 'and', 'it', 'really', 'hurts', 'to', 'think', 'that', 'the', 'large', 'amount', 'of', 'electronic', 'trash', 'in', 'our', 'country', 'is', 'in', 'a', 'state', 'of', 'supervision', 'vacuum', '.']","The disposal is in a state of supervision vacuum , and it really hurts to think that the large amount of electronic trash in our country is in a state of supervision vacuum .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['These', 'without', 'a', 'doubt', 'were', 'extremely', 'beneficial', 'to', 'a', 'young', '-', 'aged', 'girl', 'to', 'the', 'extent', 'that', 'marrying', 'a', 'foreigner', 'became', 'popular', 'and', 'fashionable', '.']",These without a doubt were extremely beneficial to a young - aged girl to the extent that marrying a foreigner became popular and fashionable .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['Latecomers', 'outstripped', 'their', 'predecessors', 'and', 'most', 'actually', 'did', ""n't"", 'think', 'twice', 'about', 'it', '.']",Latecomers outstripped their predecessors and most actually did n't think twice about it .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['When', 'they', 'met', 'a', 'tall', '-', 'nosed', 'and', 'blue', '-', 'eyed', 'man', ',', 'sparks', 'would', 'always', 'be', 'ignited', 'within', 'the', 'next', 'three', 'or', 'five', 'days', '.']","When they met a tall - nosed and blue - eyed man , sparks would always be ignited within the next three or five days .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['What', 'is', 'pitiful', 'about', 'Chinese', 'women', 'is', 'that', 'they', 'know', 'the', 'men', 'of', 'their', 'own', 'race', 'too', 'well', '.']",What is pitiful about Chinese women is that they know the men of their own race too well .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['There', 'is', 'none', 'of', 'that', 'beauty', 'that', 'comes', 'from', 'distance', '.']",There is none of that beauty that comes from distance .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['So', 'they', 'give', 'up', 'what', 'is', 'near', 'to', 'seek', 'what', 'is', 'far', 'away', '.']",So they give up what is near to seek what is far away .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['If', 'you', 'conscientiously', 'study', 'the', 'emotional', 'traits', 'of', 'Chinese', 'and', 'western', 'men', ',', 'you', 'will', 'find', 'that', 'Chinese', 'men', 'are', 'the', 'most', 'worthy', 'of', 'marrying', '.']","If you conscientiously study the emotional traits of Chinese and western men , you will find that Chinese men are the most worthy of marrying .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['The', 'emotions', 'of', 'Chinese', 'men', 'lack', 'a', 'little', 'romance', ',', 'but', 'instead', 'are', 'thick', 'and', 'solid', '.']","The emotions of Chinese men lack a little romance , but instead are thick and solid .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['Their', 'direction', 'is', 'specific', 'and', 'definite', '.']",Their direction is specific and definite .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['They', 'follow', 'one', 'of', 'the', 'world', ""'s"", 'common', 'truths', 'that', 'things', 'will', 'turn', 'around', 'when', 'they', 'become', 'extreme', '.']",They follow one of the world 's common truths that things will turn around when they become extreme .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['Chinese', 'men', 'truly', 'understand', 'the', 'meaning', 'of', 'the', 'three', 'words', '""', 'I', 'love', 'you', '.', '""']","Chinese men truly understand the meaning of the three words "" I love you . """,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['They', 'not', 'only', 'imply', 'a', 'deep', 'emotion', 'of', 'attachment', 'but', ',', 'even', 'more', ',', 'devotion', 'and', 'true', 'love', '.']","They not only imply a deep emotion of attachment but , even more , devotion and true love .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['It', 'enters', 'a', 'realm', 'that', 'is', 'deeper', 'and', 'broader', 'than', 'just', 'man', 'and', 'woman', '.']",It enters a realm that is deeper and broader than just man and woman .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['It', 'is', 'the', 'crystallization', 'of', 'life', 'after', 'it', 'has', 'been', 'melted', 'down', ',', 'concentrated', 'into', 'three', 'words', '.']","It is the crystallization of life after it has been melted down , concentrated into three words .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['Thus', 'of', 'course', ',', 'it', 'is', 'not', 'like', 'when', 'foreigners', 'know', 'you', 'for', 'three', 'days', 'and', 'then', 'they', 'lavish', 'praise', 'on', 'you', '.']","Thus of course , it is not like when foreigners know you for three days and then they lavish praise on you .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['Of', 'course', ',', 'foreigners', 'also', 'have', 'deep', 'feelings', '.']","Of course , foreigners also have deep feelings .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0039'],"['But', 'when', 'it', 'lacks', 'that', 'level', ',', 'things', 'seem', 'to', 'lack', 'seriousness', 'somewhat', 'after', 'all']","But when it lacks that level , things seem to lack seriousness somewhat after all",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['Last', 'week', 'I', 'called', 'a', 'friend', 'who', ""'s"", 'recently', 'become', 'a', 'surgeon', 'in', 'Beijing', ',', 'and', 'heard', 'something', 'that', 'I', ""'ll"", 'say', 'a', 'bit', 'about', '.']","Last week I called a friend who 's recently become a surgeon in Beijing , and heard something that I 'll say a bit about .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['Basically', ',', 'most', 'people', ""'s"", 'idea', 'of', 'an', 'operation', 'is', 'nothing', 'but', 'that', 'you', 'give', 'the', 'patient', 'an', 'anesthetic', ',', 'ah', ',', 'cut', 'him', 'open', ',', 'take', 'out', 'the', 'bad', 'bits', ',', 'sew', 'him', 'up', ',', 'and', 'it', ""'s"", 'over', '.']","Basically , most people 's idea of an operation is nothing but that you give the patient an anesthetic , ah , cut him open , take out the bad bits , sew him up , and it 's over .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['That', ""'s"", 'when', 'you', 'meet', 'obliging', 'people', '.']",That 's when you meet obliging people .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['But', 'there', 'are', 'some', 'people', 'in', 'this', 'world', 'who', 'are', 'just', 'not', 'that', 'obliging', '.']",But there are some people in this world who are just not that obliging .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['My', 'friend', 'had', 'the', 'luck', 'to', 'meet', 'some', 'of', 'these', 'people', '.']",My friend had the luck to meet some of these people .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['A', 'forty', '-', 'something', 'middle', '-', 'aged', 'man', 'was', 'going', 'to', 'have', 'an', 'operation', '.']",A forty - something middle - aged man was going to have an operation .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['It', 'was', ""n't"", 'a', 'minor', 'operation', ';', 'it', 'would', 'need', 'at', 'least', 'two', 'or', 'three', 'hours', ',', 'and', 'need', 'a', 'general', 'anesthetic', '.']","It was n't a minor operation ; it would need at least two or three hours , and need a general anesthetic .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['He', 'was', 'given', 'the', 'anesthetic', ',', 'and', ',', 'hey', ',', 'he', ""'s"", 'still', 'wide', 'awake', ',', 'chatting', 'with', 'the', 'doctor', ',', 'on', 'and', 'on', 'and', 'on', '.']","He was given the anesthetic , and , hey , he 's still wide awake , chatting with the doctor , on and on and on .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['What', 'about', '?']",What about ?,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['Just', 'those', 'couple', 'of', 'last', 'night', ""'s"", 'World', 'Cup', 'games', 'were', 'such', 'and', 'so', 'forth', '.']",Just those couple of last night 's World Cup games were such and so forth .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['It', 'happened', 'that', 'one', 'of', 'the', 'doctors', 'was', 'a', 'soccer', 'fan', ',', 'too', ',', 'and', 'the', 'two', 'of', 'them', 'just', 'began', 'chatting', 'on', 'the', 'operating', 'table', '.']","It happened that one of the doctors was a soccer fan , too , and the two of them just began chatting on the operating table .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['But', 'no', 'one', 'can', 'stand', 'you', 'talking', 'like', 'this', '!']",But no one can stand you talking like this !,[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['This', 'thing', 'takes', 'two', 'or', 'three', 'hours', ',', 'and', 'if', 'I', 'make', 'a', 'wrong', 'cut', 'with', 'my', 'knife', 'here', ',', 'are', 'you', 'going', 'to', 'be', 'giving', 'me', 'an', 'end', '-', 'of', '-', 'year', 'bonus', '?']","This thing takes two or three hours , and if I make a wrong cut with my knife here , are you going to be giving me an end - of - year bonus ?",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['And', 'the', 'nurse', 'is', ""n't"", 'happy', ',', 'either', ',', '--', 'not', 'everyone', 'is', 'a', 'sports', 'fan', '--', 'and', 'just', 'by', 'coincidence', 'she', 'has', 'just', 'had', 'a', 'fight', 'with', 'her', 'other', 'half', 'last', 'night', 'because', 'of', 'the', 'TV', 'matter', '.']","And the nurse is n't happy , either , -- not everyone is a sports fan -- and just by coincidence she has just had a fight with her other half last night because of the TV matter .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0049'],"['The', 'doctors', 'and', 'nurses', 'knew', 'the', 'bottom', 'of', 'the', 'story', 'quite', 'well', ',', 'so', 'they', 'stopped', 'right', 'away', 'after', 'they', 'saw', 'her', 'face', '.']","The doctors and nurses knew the bottom of the story quite well , so they stopped right away after they saw her face .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['According', 'to', 'reports', ',', 'in', 'recent', 'days', 'the', 'city', 'of', 'Changsha', 'has', 'used', '24', 'karat', 'gold', 'to', 're-case', 'a', '7.1', 'm', 'tall', 'statue', 'of', 'Mao', 'Zedong', 'and', ',', 'to', 'form', 'a', 'complete', 'set', ',', 'also', 'has', 'constructed', 'a', 'four', '-', 'thousand', '-', 'square', '-', 'meter', 'Gold', 'Statue', 'Square', 'to', 'provide', 'people', 'a', 'place', 'to', 'commemorate', 'and', 'relax', '.']","According to reports , in recent days the city of Changsha has used 24 karat gold to re-case a 7.1 m tall statue of Mao Zedong and , to form a complete set , also has constructed a four - thousand - square - meter Gold Statue Square to provide people a place to commemorate and relax .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['Upon', 'hearing', 'this', 'I', 'felt', 'that', 'if', 'a', 'regular', 'statue', 'is', 'being', 'provided', 'for', 'paying', 'respects', ',', 'then', 'what', 'positive', 'effect', 'does', 'painting', 'it', 'again', 'with', 'a', 'layer', 'of', 'gold', 'have', '?']","Upon hearing this I felt that if a regular statue is being provided for paying respects , then what positive effect does painting it again with a layer of gold have ?",[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['After', 'the', 'end', 'of', 'the', 'Cultural', 'Revolution', ',', 'the', 'idolized', 'position', 'of', 'Mao', 'underwent', 'massive', 'changes', '.']","After the end of the Cultural Revolution , the idolized position of Mao underwent massive changes .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['Along', 'with', 'the', 'taking', 'down', 'of', 'Mao', ""'s"", 'statues', 'that', 'filled', 'the', 'avenues', 'in', 'every', 'region', ',', 'or', 'moving', 'them', 'to', 'unnoticeable', 'locations', ',', 'old', 'Mao', ',', 'the', 'unassailable', 'god', ',', 'had', 'become', 'a', 'mortal', 'once', 'again', '.']","Along with the taking down of Mao 's statues that filled the avenues in every region , or moving them to unnoticeable locations , old Mao , the unassailable god , had become a mortal once again .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['But', 'that', 'is', 'not', 'to', 'say', 'that', 'Mao', 'had', 'stepped', 'down', 'from', 'the', 'altar', '.']",But that is not to say that Mao had stepped down from the altar .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['The', 'ubiquitous', 'Mao', '-', 'related', 'glitz', 'and', 'graffiti', 'have', 'demonstrated', 'this', 'point', '.']",The ubiquitous Mao - related glitz and graffiti have demonstrated this point .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['I', 'believe', 'that', 'the', 'vast', 'majority', 'of', 'people', 'of', 'any', 'era', 'in', 'history', 'would', 'identify', 'with', 'the', 'misery', 'that', 'leader', 'worship', 'has', 'caused', 'for', 'society', 'and', 'the', 'common', 'people', '.']",I believe that the vast majority of people of any era in history would identify with the misery that leader worship has caused for society and the common people .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['From', 'ancient', 'times', ',', 'a', 'unique', 'characteristic', 'of', 'mankind', 'has', 'been', 'idol', '-', 'worship', '.']","From ancient times , a unique characteristic of mankind has been idol - worship .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0059'],"['But', 'for', 'the', 'Chinese', ',', 'following', 'the', 'birth', 'of', 'Confucian', 'ethics', ',', 'the', 'object', 'of', 'worship', 'has', 'often', 'not', 'been', 'those', 'unfathomable', 'spirits', ',', 'but', 'rather', 'living', 'and', 'breathing', 'mortals', 'who', 'have', 'been', 'deified', '.']","But for the Chinese , following the birth of Confucian ethics , the object of worship has often not been those unfathomable spirits , but rather living and breathing mortals who have been deified .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['This', 'early', 'morning', 'the', 'soccer', 'match', 'between', 'the', 'Chinese', 'women', ""'s"", 'team', 'and', 'the', 'Korean', 'team', 'had', 'indeed', 'made', 'me', 'excited', ',', 'I', 'was', 'surprised', 'by', 'the', 'match', ""'s"", 'brilliance', ',', 'and', 'I', 'also', 'gained', 'a', 'new', 'understanding', 'of', 'the', 'Korean', 'team', '.']","This early morning the soccer match between the Chinese women 's team and the Korean team had indeed made me excited , I was surprised by the match 's brilliance , and I also gained a new understanding of the Korean team .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['They', 'attacked', 'swiftly', 'and', 'fearlessly', 'and', 'coordinated', 'with', 'tacit', 'understanding', ',', 'but', 'looking', 'back', 'at', 'the', 'Chinese', 'women', ""'s"", 'soccer', 'team', ',', 'it', 'was', 'in', 'an', 'inferior', 'position', 'either', 'in', 'time', '-', 'control', 'or', 'coordination', '.']","They attacked swiftly and fearlessly and coordinated with tacit understanding , but looking back at the Chinese women 's soccer team , it was in an inferior position either in time - control or coordination .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['We', 'lost', 'this', 'game', 'with', 'no', 'complaints', '.']",We lost this game with no complaints .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['But', 'looking', 'at', 'the', 'match', 'between', 'the', 'Chinese', 'men', ""'s"", 'soccer', 'team', 'and', 'the', 'Iranians', ',', 'that', 'goal', '--', 'the', 'insulting', ',', 'provocative', ',', 'and', 'perverse', 'goal', '--', 'made', 'me', 'question', 'the', 'quality', 'of', 'the', 'Iranian', 'team', 'and', 'even', 'of', 'the', 'people', 'in', 'that', 'country', '.']","But looking at the match between the Chinese men 's soccer team and the Iranians , that goal -- the insulting , provocative , and perverse goal -- made me question the quality of the Iranian team and even of the people in that country .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['The', 'Chinese', 'team', 'showed', 'their', 'guts', 'during', 'this', 'game', ';', 'they', 'manifested', 'the', 'courage', 'and', 'fighting', 'spirit', 'of', 'Chinese', 'people', '.']",The Chinese team showed their guts during this game ; they manifested the courage and fighting spirit of Chinese people .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['We', 'did', 'not', 'shy', 'away', 'from', 'the', 'powerful', 'Iranian', 'team', ',', 'but', 'did', 'our', 'best', ';', 'it', 'was', ""n't"", 'until', 'after', 'an', 'overtime', 'and', 'two', 'rounds', 'of', 'penalty', 'kicks', 'that', 'we', 'then', 'regretfully', 'lost', 'the', 'match', '.']","We did not shy away from the powerful Iranian team , but did our best ; it was n't until after an overtime and two rounds of penalty kicks that we then regretfully lost the match .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['Let', 'us', 'remember', 'the', 'Iranian', 'team', ',', 'remember', 'this', 'Iranian', 'player', 'who', 'scored', 'this', 'goal', '--', 'Borhani', '.']","Let us remember the Iranian team , remember this Iranian player who scored this goal -- Borhani .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['The', 'IOC', 'warriors', 'return', 'to', 'our', 'motherland', 'with', 'hope', '.']",The IOC warriors return to our motherland with hope .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0069'],"['I', 'believe', 'there', 'will', 'eventually', 'be', 'a', 'day', 'when', 'we', 'will', '--', 'avenge']",I believe there will eventually be a day when we will -- avenge,[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['[]', 'On', 'Monday', ',', 'government', 'representatives', 'of', 'some', '120', 'countries', 'will', 'gather', 'in', 'the', 'capital', 'of', 'Kenya', 'to', 'hold', 'a', 'one', '-', 'week', 'conference', 'to', 'discuss', 'how', 'to', 'reduce', 'the', 'production', 'of', 'harmful', 'waste', ',', 'and', 'to', 'promote', 'the', 'recycling', 'and', 'reuse', 'of', 'waste', '.']","[] On Monday , government representatives of some 120 countries will gather in the capital of Kenya to hold a one - week conference to discuss how to reduce the production of harmful waste , and to promote the recycling and reuse of waste .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['[]', '50', 'Million', 'Tons', 'of', 'Electronic', 'Trash', 'Per', 'Year', 'Experts', 'are', 'especially', 'concerned', 'about', 'toxic', 'substances', 'that', 'people', 'call', '""', 'electronic', 'waste', '.', '""']","[] 50 Million Tons of Electronic Trash Per Year Experts are especially concerned about toxic substances that people call "" electronic waste . """,[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['[]', 'In', 'electronic', 'products', 'such', 'as', 'computers', 'and', 'cell', 'phones', ',', 'there', 'are', 'lead', ',', 'cadmium', ',', 'mercury', ',', 'and', 'other', 'harmful', 'substances', '.']","[] In electronic products such as computers and cell phones , there are lead , cadmium , mercury , and other harmful substances .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['[]', 'This', 'kind', 'of', 'discarded', 'electronic', 'trash', 'can', 'reach', '50', 'million', 'tons', 'per', 'year', ',', 'equivalent', 'to', 'more', 'than', '5', '%', 'of', 'all', 'urban', 'trash', '.']","[] This kind of discarded electronic trash can reach 50 million tons per year , equivalent to more than 5 % of all urban trash .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['[]', 'Experts', 'say', 'that', 'most', 'electronic', 'trash', 'are', 'dumped', 'into', 'African', 'countries', 'and', 'other', 'developing', 'countries', '.']",[] Experts say that most electronic trash are dumped into African countries and other developing countries .,[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['[]', 'UN', 'Environment', 'Program', 'spokesperson', 'Nuttall', 'said', 'that', 'a', 'recent', 'study', 'shows', 'that', 'tens', 'of', 'thousands', 'of', 'computers', ',', 'as', 'well', 'as', 'other', 'equipment', ',', 'have', 'been', 'shipped', 'to', 'developing', 'countries', '.']","[] UN Environment Program spokesperson Nuttall said that a recent study shows that tens of thousands of computers , as well as other equipment , have been shipped to developing countries .",[]
['wb/p2.5_c2e/00/p2.5_c2e_0079'],"['All', 'of', 'these', 'were', 'donated', 'by', 'people', 'to', 'the', 'poor', '.']",All of these were donated by people to the poor .,[]
['wb/sel/00/sel_0009'],"['I', 'agree', 'and', 'my', 'fading', 'memory', 'recalls', 'the', 'same', '""', 'will', 'end', 'under', 'caution', '""', 'and', '""', 'there', 'will', 'not', 'be', 'another', 'attempt', 'at', 'a', 'green', 'flag', 'finish', '""', 'comment', '.']","I agree and my fading memory recalls the same "" will end under caution "" and "" there will not be another attempt at a green flag finish "" comment .",[]
['wb/sel/00/sel_0019'],"['Got', 'ta', 'agree', 'with', 'Flank', ',', 'I', 'play', 'exactly', 'the', 'same', 'way', 'with', 'Golems', '.']","Got ta agree with Flank , I play exactly the same way with Golems .",[]
['wb/sel/00/sel_0029'],"['I', 'do', 'agree', 'that', 'bounded', 'pointers', 'would', 'be', 'useful', ',', 'but', 'C', 'being', 'what', 'it', 'is', ',', 'I', 'do', ""n't"", 'believe', 'it', ""'s"", 'possible', 'to', 'make', 'it', 'completely', 'safe', '.']","I do agree that bounded pointers would be useful , but C being what it is , I do n't believe it 's possible to make it completely safe .",[]
['wb/sel/00/sel_0039'],"['I', 'agree', 'about', 'BURNS', ';', 'my', 'hopes', 'were', 'much', 'higher', 'than', 'my', 'reward', '.']",I agree about BURNS ; my hopes were much higher than my reward .,[]
['wb/sel/00/sel_0049'],"['I', 'have', 'submitted', 'reasons', 'to', 'agree', 'or', 'disagree', 'with', 'some', 'of', 'the', 'positions', '.']",I have submitted reasons to agree or disagree with some of the positions .,[]
['wb/sel/00/sel_0059'],"['That', 'law', 'may', 'only', 'apply', 'below', '42nd', 'Street', ',', 'actually', '.']","That law may only apply below 42nd Street , actually .",[]
['wb/sel/00/sel_0069'],"['Only', 'experienced', 'candidates', 'apply', '.']",Only experienced candidates apply .,[]
['wb/sel/00/sel_0079'],"['Demonstrate', 'ability', 'to', 'adapt', 'to', 'structured', 'environment', 'and', 'apply', 'required', 'procedures', 'and', 'policies', '.']",Demonstrate ability to adapt to structured environment and apply required procedures and policies .,[]
['wb/sel/00/sel_0089'],"['As', 'you', 'come', 'to', 'a', 'halt', 'facing', 'uphill', 'you', 'apply', 'the', 'hand', 'brake', '.']",As you come to a halt facing uphill you apply the hand brake .,[]
['wb/sel/00/sel_0099'],"['As', 'the', 'arms', 'are', 'thought', 'to', 'be', 'density', 'waves', ',', 'I', 'do', ""n't"", 'think', 'that', 'such', 'a', 'restriction', 'would', 'necessarily', 'apply', '.']","As the arms are thought to be density waves , I do n't think that such a restriction would necessarily apply .",[]
['wb/sel/01/sel_0109'],"['This', 'ardent', 'rapture', 'is', 'apparent', 'when', 'ordinary', 'people', 'become', 'obsessed', 'with', 'surfing', 'the', 'Internet', 'all', 'night', ',', 'or', 'when', 'less', 'ordinary', 'people', 'start', 'hacking', 'into', 'computer', 'systems', '.']","This ardent rapture is apparent when ordinary people become obsessed with surfing the Internet all night , or when less ordinary people start hacking into computer systems .",[]
['wb/sel/01/sel_0119'],"['Many', 'older', 'German', 'Shepherds', 'also', 'become', 'blind', ',', 'but', 'dogs', 'deal', 'with', 'blindness', 'a', 'lot', 'better', 'than', 'people', '.']","Many older German Shepherds also become blind , but dogs deal with blindness a lot better than people .",[]
